pkt_id,timestamp_ms,altitude_m,temp_c,temp_c_1,temp_c_2,temp_c_3,temp_c_4,pressure_hpa,accel_z,gyro_x,lat,lon,rssi_dbm,flags
1225,122499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1226,122599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1227,122699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1228,122799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1229,122899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1230,122999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1231,123099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1232,123199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1233,123299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1234,123399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1235,123499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1236,123599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1237,123699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1238,123799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1239,123899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1240,123999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1241,124099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1242,124199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1243,124299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1244,124399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1245,124499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1246,124599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1247,124699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1248,124799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1249,124899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1250,124999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1251,125099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1252,125199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1253,125299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1254,125399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1255,125499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1256,125599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1257,125699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1258,125799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1259,125899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1260,125999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1261,126099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1262,126199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1263,126299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1264,126399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1265,126499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1266,126599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1267,126699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1268,126799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1269,126899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1270,126999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1271,127099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1272,127199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1273,127299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1274,127399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1275,127499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1276,127599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1277,127699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1278,127799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1279,127899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1280,127999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1281,128099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1282,128199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1283,128299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1284,128399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1285,128499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1286,128599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1287,128699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1288,128799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1289,128899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1290,128999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1291,129099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1292,129199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1293,129299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1294,129399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1295,129499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1296,129599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1297,129699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1298,129799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1299,129899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1300,129999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1301,130099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1302,130199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1303,130299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1304,130399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1305,130499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1306,130599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1307,130699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1308,130799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1309,130899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1310,130999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1311,131099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1312,131199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1313,131299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1314,131399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1315,131499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1316,131599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1317,131699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1318,131799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1319,131899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1320,131999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1321,132099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1322,132199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1323,132299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1324,132399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1325,132499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1326,132599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1327,132699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1328,132799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1329,132899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1330,132999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1331,133099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1332,133199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1333,133299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1334,133399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1335,133499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1336,133599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1337,133699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1338,133799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1339,133899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1340,133999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1341,134099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1342,134199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1343,134299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1344,134399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1345,134499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1346,134599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1347,134699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1348,134799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1349,134899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1350,134999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1351,135099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1352,135199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1353,135299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1354,135399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1355,135499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1356,135599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1357,135699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1358,135799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1359,135899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1360,135999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1361,136099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1362,136199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1363,136299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1364,136399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1365,136499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1366,136599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1367,136699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1368,136799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1369,136899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1370,136999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1371,137099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1372,137199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1373,137299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1374,137399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1375,137499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1376,137599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1377,137699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1378,137799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1379,137899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1380,137999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1381,138099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1382,138199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1383,138299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1384,138399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1385,138499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1386,138599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1387,138699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1388,138799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1389,138899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1390,138999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1391,139099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1392,139199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1393,139299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1394,139399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1395,139499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1396,139599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1397,139699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1398,139799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1399,139899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1400,139999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1401,140099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1402,140199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1403,140299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1404,140399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1405,140499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1406,140599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1407,140699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1408,140799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1409,140899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1410,140999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1411,141099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1412,141199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1413,141299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1414,141399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1415,141499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1416,141599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1417,141699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1418,141799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1419,141899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1420,141999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1421,142099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1422,142199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1423,142299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1424,142399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1425,142499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1426,142599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1427,142699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1428,142799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1429,142899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1430,142999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1431,143099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1432,143199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1433,143299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1434,143399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1435,143499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1436,143599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1437,143699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1438,143799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1439,143899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1440,143999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1441,144099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1442,144199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1443,144299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1444,144399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1445,144499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1446,144599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1447,144699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1448,144799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1449,144899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1450,144999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1451,145099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1452,145199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1453,145299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1454,145399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1455,145499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1456,145599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1457,145699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1458,145799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1459,145899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1460,145999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1461,146099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1462,146199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1463,146299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1464,146399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1465,146499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1466,146599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1467,146699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1468,146799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1469,146899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1470,146999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1471,147099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1472,147199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1473,147299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1474,147399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1475,147499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1476,147599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1477,147699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1478,147799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1479,147899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1480,147999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1481,148099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1482,148199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1483,148299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1484,148399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1485,148499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1486,148599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
